long,lat,telefono,objeto,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3818305358404,-34.6151571644772,43840595 43841176,FARMACIA,LIMA,595.0,LIMA,Monserrat,Comuna 1,1073,C1073AAK
-58.4046494578961,-34.5959200981142,49629637,FARMACIA,MANSILLA,2601.0,MANSILLA,Recoleta,Comuna 2,1425,C1425BPC
-58.3931901655846,-34.610539384508,43748599,FARMACIA,HIPOLITO YRIGOYEN,1900.0,HIPOLITO YRIGOYEN,Balvanera,Comuna 3,1089,C1089AAJ
-58.3875933466554,-34.6004454436982,53523352,FARMACIA,VIAMONTE,1461.0,VIAMONTE,San Nicolas,Comuna 1,1055,C1055ABA
-58.382663986728,-34.6196200140331,52757736 43043450,FARMACIA,CARLOS CALVO,1183.0,CARLOS CALVO,Constitucion,Comuna 1,1102,C1102AAW
-58.4757567717393,-34.6096994977059,45846017,FARMACIA,ARTIGAS,1902.0,ARTIGAS,Villa Gral. Mitre,Comuna 11,1416,C1416AKT
-58.4578042519824,-34.6404476466682,46310910,FARMACIA,AV VARELA,999.0,AV VARELA,Flores,Comuna 7,1406,C1406EKS
-58.4184039672758,-34.6108426017922,48650090,FARMACIA,AV RIVADAVIA,3695.0,AV RIVADAVIA,Almagro,Comuna 5,1204,C1204AAB
-58.4379113885006,-34.6150249826612,49024453,FARMACIA,ACOYTE,268.0,ACOYTE,Caballito,Comuna 6,1405,C1405BGN
-58.4832998142075,-34.5663559453819,45231192,FARMACIA,AV CONGRESO,4484.0,AV CONGRESO,Villa Urquiza,Comuna 12,1430,C1430BAJ
-58.4692748457705,-34.6309972947594,,FARMACIA,AV SAN PEDRITO,28.0,AV SAN PEDRITO,Flores,Comuna 7,1406,C1406EXN
-58.381002781144,-34.599443366103,43223198 43220298,FARMACIA,CARLOS PELLEGRINI,765.0,CARLOS PELLEGRINI,San Nicolas,Comuna 1,1009,C1009ABO
-58.3934694167924,-34.604637260263,43718023,FARMACIA,AV CORRIENTES,1880.0,AV CORRIENTES,Balvanera,Comuna 3,1045,C1045AAN
-58.401731946264,-34.5976767638319,49612822,FARMACIA,PARAGUAY,2387.0,PARAGUAY,Recoleta,Comuna 2,1121,C1121ABK
-58.4651267266375,-34.5389840641001,55502305/2306,FARMACIA,AV LIBERTADOR,8322.0,AV LIBERTADOR,Nuñez,Comuna 13,1429,C1429BNQ
-58.4953143946593,-34.6140461708146,45683188,FARMACIA,ALVAREZ JONTE,3873.0,ALVAREZ JONTE,Villa Del Parque,Comuna 11,1407,C1407GOF
-58.3858123862451,-34.5975040459595,48142981,FARMACIA,TALCAHUANO,958.0,TALCAHUANO,Retiro,Comuna 1,1013,C1013AAT
-58.4982342724737,-34.6479390955437,46354173,FARMACIA,ALBERDI J. B. AV,5302.0,ALBERDI J. B. AV,Mataderos,Comuna 9,1440,C1440AAR
-58.4786115850275,-34.5847764587238,48974743,FARMACIA,AV DE LOS INCAS,4892.0,AV DE LOS INCAS,Parque Chas,Comuna 15,1427,C1427DON
-58.4292791387643,-34.5809076587197,47770453,FARMACIA,PARAGUAY,5002.0,PARAGUAY,Palermo,Comuna 14,1425,C1425BTD
-58.373744558647,-34.6258373493407,,FARMACIA,PERU,1520.0,PERU,San Telmo,Comuna 1,1141,C1141ACH
-58.4386686831993,-34.6101496609954,49586019,FARMACIA,JUAN B. AMBROSETTI,720.0,JUAN B. AMBROSETTI,Caballito,Comuna 6,1405,C1405BIL
-58.4630959597765,-34.6274809950368,46191679,FARMACIA,YERBAL,2399.0,YERBAL,Flores,Comuna 7,1406,C1406GKA
-58.4734252993192,-34.6462521320054,,FARMACIA,AV LACARRA,1302.0,AV LACARRA,Parque Avellaneda,Comuna 9,1407,C1407JRB
-58.3713575928849,-34.6240562277755,43006634,FARMACIA,AV J. DE GARAY,401.0,AV J. DE GARAY,San Telmo,Comuna 1,1153,C1153ABC
-58.4727144793844,-34.6046766190738,45811333,FARMACIA,JONTE,2098.0,JONTE,Villa Gral. Mitre,Comuna 11,1416,C1416EXS
-58.4478850052761,-34.6048559629604,48543069,FARMACIA,HONORIO PUEYRREDON,1400.0,HONORIO PUEYRREDON,Villa Crespo,Comuna 15,1414,C1414CEP
-58.3841928426983,-34.6280207080516,43043032,FARMACIA,BRASIL,1299.0,BRASIL,Constitucion,Comuna 1,1154,C1154AAU
-58.5063512156094,-34.6117078085584,20735860,FARMACIA,NOGOYA,4418.0,NOGOYA,Villa Devoto,Comuna 11,1417,C1417FOH
-58.4030146685132,-34.5748251321495,,FARMACIA,JERONIMO SALGUERO,3297.0,JERONIMO SALGUERO,Palermo,Comuna 14,1425,C1425DFD
-58.4596368617312,-34.5753001251356,20686422,FARMACIA,AV ELCANO,3364.0,AV ELCANO,Colegiales,Comuna 13,1426,C1426EJR
-58.5160581336709,-34.610223108571,,FARMACIA,JOSE PEDRO VARELA,4720.0,JOSE PEDRO VARELA,Villa Devoto,Comuna 11,1417,C1417EYX
-58.384808894312,-34.5946505235878,,FARMACIA,ARENALES,1230.0,ARENALES,Retiro,Comuna 1,1061,C1061AAL
-58.408524990401,-34.6152742886617,49316000,FARMACIA,AV BELGRANO,3002.0,AV BELGRANO,Balvanera,Comuna 3,1209,C1209AAP
-58.5287937370779,-34.6418698607929,,FARMACIA,IBARROLA,7298.0,IBARROLA,Liniers,Comuna 9,1408,C1408DXT
-58.401262630381,-34.5962558303949,48272105,FARMACIA,MARCELO T. DE ALVEAR,2381.0,MARCELO T. DE ALVEAR,Recoleta,Comuna 2,1122,C1122AAK
-58.4213735407535,-34.6083987270999,49835863,FARMACIA,AV DIAZ VELEZ,3897.0,AV DIAZ VELEZ,Almagro,Comuna 5,1200,C1200AAF
-58.4201473390975,-34.5905924805505,48616802,FARMACIA,,,,Palermo,Comuna 14,1180,C1180ABG
-58.3914719565676,-34.6172501586754,,FARMACIA,AV ENTRE RIOS,732.0,AV ENTRE RIOS,Monserrat,Comuna 1,1080,C1080ABO
-58.3854481391746,-34.6180200330551,,FARMACIA,AV INDEPENDENCIA,1384.0,AV INDEPENDENCIA,Constitucion,Comuna 1,1100,C1100ABN
-58.3952990232116,-34.6227784892462,43086188,FARMACIA,AV SAN JUAN,2099.0,AV SAN JUAN,San Cristobal,Comuna 3,1232,C1232AAC
-58.5123611214869,-34.6503535761481,46420038,FARMACIA,AV EMILIO CASTRO,6451.0,AV EMILIO CASTRO,Liniers,Comuna 9,1408,C1408IGB
-58.42568857091,-34.6057897655914,48613081,FARMACIA,TENIENTE GENERAL JUAN D PERON,4185.0,TENIENTE GENERAL JUAN D PERON,Almagro,Comuna 5,1199,C1199ABA
-58.4465343015566,-34.5960707270547,48545657,FARMACIA,AV JUAN B. JUSTO,2787.0,AV JUAN B. JUSTO,Villa Crespo,Comuna 15,1414,C1414CXD
-58.4771290374914,-34.6870202955529,46012104,FARMACIA,CHILAVERT M. CNEL.,6577.0,CHILAVERT M. CNEL.,Villa Riachuelo,Comuna 8,1439,C1439CMA
-58.4048789938833,-34.6160770786786,49323252 60880770,FARMACIA,VENEZUELA,2726.0,VENEZUELA,Balvanera,Comuna 3,1211,C1211AAB
-58.4075097806834,-34.5870330311246,48218791,FARMACIA,JUNCAL,3005.0,JUNCAL,Recoleta,Comuna 2,1425,C1425AYM
-58.4670077723611,-34.632999203668,46124886,FARMACIA,AV JUAN B.ALBERDI,2800.0,AV JUAN B.ALBERDI,Flores,Comuna 7,1406,C1406GSQ
-58.4015664917251,-34.6133947036121,43083871,FARMACIA,MORENO,2502.0,MORENO,Balvanera,Comuna 3,1094,C1094ABP
-58.3946096942642,-34.6184768109817,49419086,FARMACIA,AV INDEPENDENCIA,2002.0,AV INDEPENDENCIA,San Cristobal,Comuna 3,1225,C1225AAP
-58.3678140408632,-34.6116712736068,43386406,FARMACIA,AZOPARDO,350.0,AZOPARDO,Monserrat,Comuna 1,1107,C1107ADD
-58.3728480324801,-34.6175538847065,43621703,FARMACIA,BOLIVAR,830.0,BOLIVAR,San Telmo,Comuna 1,1066,C1066AAR
-58.391714524076,-34.5994107972488,48113604,FARMACIA,AV CORDOBA,1701.0,AV CORDOBA,Recoleta,Comuna 2,1055,C1055AAH
-58.5152830371338,-34.60818550396,45020947,FARMACIA,AV BEIRO FRANCISCO,4594.0,AV BEIRO FRANCISCO,Villa Devoto,Comuna 11,1419,C1419HZU
-58.3844416819519,-34.5958154475391,48112071,FARMACIA,LIBERTAD,1092.0,LIBERTAD,Retiro,Comuna 1,1012,C1012AAV
-58.4400744354172,-34.6615513726118,49185545,FARMACIA,AV LAFUENTE,3068.0,AV LAFUENTE,Villa Soldati,Comuna 8,1437,C1437BUU
-58.4041301086587,-34.589187264359,48259847,FARMACIA,AGUERO,1926.0,AGUERO,Recoleta,Comuna 2,1425,C1425EHR
-58.391092917504,-34.6139531833236,43781329,FARMACIA,AV BELGRANO,1746.0,AV BELGRANO,Monserrat,Comuna 1,1093,C1093AAS
-58.4179596509921,-34.5859360591976,48310489,FARMACIA,GUEMES,4026.0,GUEMES,Palermo,Comuna 14,1425,C1425BKX
-58.3919079002441,-34.614469344313,43833491 43811619 43832554,FARMACIA,AV ENTRE RIOS,459.0,AV ENTRE RIOS,Balvanera,Comuna 3,1079,C1079ABE
-58.4071265895265,-34.6150921365664,49572476,FARMACIA,AV BELGRANO,2950.0,AV BELGRANO,Balvanera,Comuna 3,1209,C1209AAO
-58.4088484585241,-34.6136879989462,49318705,FARMACIA,LA RIOJA,287.0,LA RIOJA,Balvanera,Comuna 3,1214,C1214ADE
-58.4239602869091,-34.6030471948874,48653213,FARMACIA,AV CORRIENTES,4194.0,AV CORRIENTES,Almagro,Comuna 5,1195,C1195AAN
-58.4678119923111,-34.5490765487422,,FARMACIA,AV CABILDO,3673.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAH
-58.3741126849317,-34.6423467976854,43025255,FARMACIA,MONTES DE OCA,1229.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAM
-58.4002946192746,-34.5930841272606,48258498,FARMACIA,LARREA,1249.0,LARREA,Recoleta,Comuna 2,1117,C1117ABI
-58.4028218722224,-34.5819314830044,48029318,FARMACIA,AV DEL LIBERTADOR,2102.0,AV DEL LIBERTADOR,Palermo,Comuna 14,1425,C1425AAU
-58.4180455571433,-34.5897846069485,48254612,FARMACIA,MEDRANO,1773.0,MEDRANO,Palermo,Comuna 14,1425,C1425GDC
-58.4119501215814,-34.6528471666728,49114319 49111234,FARMACIA,VENTURA DE LA VEGA,3697.0,VENTURA DE LA VEGA,Nueva Pompeya,Comuna 4,,
-58.428650272017,-34.5776589709059,47728107,FARMACIA,AV SANTA FE,4900.0,AV SANTA FE,Palermo,Comuna 14,1425,C1425BHX
-58.4866626641292,-34.6468758261543,,FARMACIA,AV DIRECTORIO,4549.0,AV DIRECTORIO,Parque Avellaneda,Comuna 9,1407,C1407HGF
-58.4848051647861,-34.5736901053389,45235148,FARMACIA,MONROE,4968.0,MONROE,Villa Urquiza,Comuna 12,1431,C1431CAN
-58.3935634628266,-34.6100777630177,49523270 fax 49511461,FARMACIA,COMBATE DE LOS POZOS,77.0,COMBATE DE LOS POZOS,Balvanera,Comuna 3,1079,C1079AAA
-58.438518265651,-34.6145019118242,49037992,FARMACIA,AVELLANEDA,528.0,AVELLANEDA,Caballito,Comuna 6,1405,C1405CNS
-58.4416594190041,-34.571360389978,47713427 47711887,FARMACIA,AV CABILDO,499.0,AV CABILDO,Palermo,Comuna 14,1426,C1426AAE
-58.3885902001679,-34.6064038400354,52754793/94,FARMACIA,TENIENTE GENERAL JUAN D PERON,1551.0,TENIENTE GENERAL JUAN D PERON,San Nicolas,Comuna 1,1037,C1037ACC
-58.3827493581381,-34.5897776772502,48157550,FARMACIA,CERRITO,1516.0,CERRITO,Retiro,Comuna 1,1010,C1010ABF
-58.4167995262689,-34.6561723164643,49194612,FARMACIA,AV SAENZ,1285.0,AV SAENZ,Nueva Pompeya,Comuna 4,1437,C1437DOE
-58.3821140609237,-34.6092641245566,43837971,FARMACIA,AV DE MAYO,1102.0,AV DE MAYO,Monserrat,Comuna 1,1085,C1085ABO
-58.4343005673382,-34.5665037481849,47712256,FARMACIA,JORGE NEWBERY,1601.0,JORGE NEWBERY,Palermo,Comuna 14,1426,C1426CXC
-58.4338704159601,-34.5993636219343,48573733,FARMACIA,JULIAN ALVAREZ,601.0,JULIAN ALVAREZ,Villa Crespo,Comuna 15,1414,C1414DRM
-58.4055488179784,-34.6115582371306,4524498,FARMACIA,AV JUJUY,120.0,AV JUJUY,Balvanera,Comuna 3,1083,C1083AAO
-58.3963513141988,-34.6072678626837,49536094,FARMACIA,TENIENTE GENERAL JUAN D PERON,2100.0,TENIENTE GENERAL JUAN D PERON,Balvanera,Comuna 3,1040,C1040AAF
-58.4044189242589,-34.5978979585736,49621717,FARMACIA,AV CORDOBA,2639.0,AV CORDOBA,Recoleta,Comuna 2,1187,C1187AAA
-58.4098418213488,-34.6102270779908,48670403 48670402 48670107,FARMACIA,AV RIVADAVIA,3081.0,AV RIVADAVIA,Balvanera,Comuna 3,1203,C1203AAC
-58.4098595087714,-34.6150852739684,49313132,FARMACIA,AV BELGRANO,3101.0,AV BELGRANO,Balvanera,Comuna 3,1209,C1209AAD
-58.5283020319067,-34.6114941895535,45686112,FARMACIA,AV LOPE DE VEGA,3537.0,AV LOPE DE VEGA,Villa Devoto,Comuna 11,1419,C1419CHE
-58.4124372782113,-34.6107713365268,48666846,FARMACIA,AV RIVADAVIA,3254.0,AV RIVADAVIA,Balvanera,Comuna 3,1203,C1203AAR
-58.4214593117566,-34.5887738304672,48325617,FARMACIA,AV RAUL SCALABRINI ORTIZ,1999.0,AV RAUL SCALABRINI ORTIZ,Palermo,Comuna 14,1425,C1425DBA
-58.4456148866427,-34.5974469202934,48567476,FARMACIA,PADILLA,992.0,PADILLA,Villa Crespo,Comuna 15,1414,C1414AGP
-58.412634144058,-34.6385167638725,49119302,FARMACIA,AV CASEROS,3372.0,AV CASEROS,Nueva Pompeya,Comuna 4,1263,C1263AAP
-58.4740242069801,-34.5813305496537,45237547,FARMACIA,AV TRIUNVIRATO,3749.0,AV TRIUNVIRATO,Villa Ortuzar,Comuna 15,1427,C1427AAK
-58.3741961146727,-34.6011740366406,43132600,FARMACIA,SAN MARTIN,590.0,SAN MARTIN,San Nicolas,Comuna 1,1004,C1004AAL
-58.4042675576091,-34.5949812625328,,FARMACIA,ECUADOR,1320.0,ECUADOR,Recoleta,Comuna 2,1425,C1425EUF
-58.3976974267228,-34.6097469908408,49524785 49516432,FARMACIA,AV RIVADAVIA,2202.0,AV RIVADAVIA,Balvanera,Comuna 3,1034,C1034ACO
-58.4010177973365,-34.5981137274505,49613925,FARMACIA,PARAGUAY,2322.0,PARAGUAY,Recoleta,Comuna 2,1121,C1121ABL
-58.3886083595453,-34.5973171288411,48154470,FARMACIA,MARCELO T. DE ALVEAR,1526.0,MARCELO T. DE ALVEAR,Recoleta,Comuna 2,1060,C1060AAD
-58.4091430502184,-34.6181575590771,49562000,FARMACIA,GRAL. URQUIZA,654.0,GRAL. URQUIZA,Balvanera,Comuna 3,1221,C1221ADD
-58.3726167642172,-34.6480108210996,43012310,FARMACIA,MONTES DE OCA,1800.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270ABR
-58.3731549743465,-34.6269450980428,43077075,FARMACIA,AV CASEROS,554.0,AV CASEROS,Barracas,Comuna 4,1152,C1152AAO
-58.3745231675029,-34.6128221159312,,FARMACIA,PERU,402.0,PERU,Monserrat,Comuna 1,1067,C1067AAJ
-58.3768855684533,-34.6309915440989,,FARMACIA,"MONTES DE OCA, MANUEL AV.",203.0,"MONTES DE OCA, MANUEL AV.",Barracas,Comuna 4,1270,C1270AAC
-58.3935808200545,-34.6091114999275,,FARMACIA,RIVADAVIA AV.,1911.0,RIVADAVIA AV.,Balvanera,Comuna 3,1033,C1033AAJ
-58.3993382986204,-34.6095106784025,,FARMACIA,PASTEUR,16.0,PASTEUR,Balvanera,Comuna 3,1028,C1028AAB
-58.4054187848019,-34.6114183448411,,FARMACIA,"YRIGOYEN, HIPOLITO",2772.0,"YRIGOYEN, HIPOLITO",Balvanera,Comuna 3,1090,C1090ABF
-58.3999437967016,-34.6359586941044,,FARMACIA,CASEROS AV.,2663.0,CASEROS AV.,Parque Patricios,Comuna 4,1264,C1264AAG
-58.4790755424946,-34.5702550371267,5197-6162,FARMACIA,Monroe,4402.0,Monroe,Villa Urquiza,Comuna 12,1430,C1430BLV
-58.4716325037057,-34.5653953638243,,FARMACIA,Melian,2502.0,Melian,Coghlan,Comuna 12,1430,C1430EYD
-58.4629333060966,-34.5598825434449,4545-0088,FARMACIA,Monroe,2703.0,Monroe,Belgrano,Comuna 13,1428,C1428BLS
